"","title","type","text"
"21259","Hamlet, Prince of Denmark","Tragedy","Ham."
"21260","Hamlet, Prince of Denmark","Tragedy","You cannot, sir, take from me anything that I will more"
"21261","Hamlet, Prince of Denmark","Tragedy","willingly part withal,--except my life, except my life, except my"
"21262","Hamlet, Prince of Denmark","Tragedy","life."
"21263","Hamlet, Prince of Denmark","Tragedy",""
"21264","Hamlet, Prince of Denmark","Tragedy","Pol."
"21265","Hamlet, Prince of Denmark","Tragedy","Fare you well, my lord."
"21266","Hamlet, Prince of Denmark","Tragedy",""
"21267","Hamlet, Prince of Denmark","Tragedy","Ham."
"21268","Hamlet, Prince of Denmark","Tragedy","These tedious old fools!"
"21269","Hamlet, Prince of Denmark","Tragedy",""
"21270","Hamlet, Prince of Denmark","Tragedy","[Enter Rosencrantz and Guildenstern.]"
"21271","Hamlet, Prince of Denmark","Tragedy",""
"21272","Hamlet, Prince of Denmark","Tragedy","Pol."
"21273","Hamlet, Prince of Denmark","Tragedy","You go to seek the Lord Hamlet; there he is."
"21274","Hamlet, Prince of Denmark","Tragedy",""
"21275","Hamlet, Prince of Denmark","Tragedy","Ros."
"21276","Hamlet, Prince of Denmark","Tragedy","[To Polonius.] God save you, sir!"
"21277","Hamlet, Prince of Denmark","Tragedy",""
"21278","Hamlet, Prince of Denmark","Tragedy","[Exit Polonius.]"
"21279","Hamlet, Prince of Denmark","Tragedy",""
"21280","Hamlet, Prince of Denmark","Tragedy","Guil."
"21281","Hamlet, Prince of Denmark","Tragedy","My honoured lord!"
"21282","Hamlet, Prince of Denmark","Tragedy",""
"21283","Hamlet, Prince of Denmark","Tragedy","Ros."
"21284","Hamlet, Prince of Denmark","Tragedy","My most dear lord!"
"21285","Hamlet, Prince of Denmark","Tragedy",""
"21286","Hamlet, Prince of Denmark","Tragedy","Ham."
"21287","Hamlet, Prince of Denmark","Tragedy","My excellent good friends! How dost thou, Guildenstern? Ah,"
"21288","Hamlet, Prince of Denmark","Tragedy","Rosencrantz! Good lads, how do ye both?"
"21289","Hamlet, Prince of Denmark","Tragedy",""
"21290","Hamlet, Prince of Denmark","Tragedy","Ros."
"21291","Hamlet, Prince of Denmark","Tragedy","As the indifferent children of the earth."
"21292","Hamlet, Prince of Denmark","Tragedy",""
"21293","Hamlet, Prince of Denmark","Tragedy","Guil."
"21294","Hamlet, Prince of Denmark","Tragedy","Happy in that we are not over-happy;"
"21295","Hamlet, Prince of Denmark","Tragedy","On fortune's cap we are not the very button."
"21296","Hamlet, Prince of Denmark","Tragedy",""
"21297","Hamlet, Prince of Denmark","Tragedy","Ham."
"21298","Hamlet, Prince of Denmark","Tragedy","Nor the soles of her shoe?"
"21299","Hamlet, Prince of Denmark","Tragedy",""
"21300","Hamlet, Prince of Denmark","Tragedy","Ros."
"21301","Hamlet, Prince of Denmark","Tragedy","Neither, my lord."
"21302","Hamlet, Prince of Denmark","Tragedy",""
"21303","Hamlet, Prince of Denmark","Tragedy","Ham."
"21304","Hamlet, Prince of Denmark","Tragedy","Then you live about her waist, or in the middle of her"
"21305","Hamlet, Prince of Denmark","Tragedy","favours?"
"21306","Hamlet, Prince of Denmark","Tragedy",""
"21307","Hamlet, Prince of Denmark","Tragedy","Guil."
"21308","Hamlet, Prince of Denmark","Tragedy","Faith, her privates we."
"21309","Hamlet, Prince of Denmark","Tragedy",""
"21310","Hamlet, Prince of Denmark","Tragedy","Ham."
"21311","Hamlet, Prince of Denmark","Tragedy","In the secret parts of fortune? O, most true; she is a"
"21312","Hamlet, Prince of Denmark","Tragedy","strumpet. What's the news?"
"21313","Hamlet, Prince of Denmark","Tragedy",""
"21314","Hamlet, Prince of Denmark","Tragedy","Ros."
"21315","Hamlet, Prince of Denmark","Tragedy","None, my lord, but that the world's grown honest."
"21316","Hamlet, Prince of Denmark","Tragedy",""
"21317","Hamlet, Prince of Denmark","Tragedy","Ham."
"21318","Hamlet, Prince of Denmark","Tragedy","Then is doomsday near; but your news is not true. Let me"
"21319","Hamlet, Prince of Denmark","Tragedy","question more in particular: what have you, my good friends,"
"21320","Hamlet, Prince of Denmark","Tragedy","deserved at the hands of fortune, that she sends you to prison"
"21321","Hamlet, Prince of Denmark","Tragedy","hither?"
"21322","Hamlet, Prince of Denmark","Tragedy",""
"21323","Hamlet, Prince of Denmark","Tragedy","Guil."
"21324","Hamlet, Prince of Denmark","Tragedy","Prison, my lord!"
"21325","Hamlet, Prince of Denmark","Tragedy",""
"21326","Hamlet, Prince of Denmark","Tragedy","Ham."
"21327","Hamlet, Prince of Denmark","Tragedy","Denmark's a prison."
"21328","Hamlet, Prince of Denmark","Tragedy",""
"21329","Hamlet, Prince of Denmark","Tragedy","Ros."
"21330","Hamlet, Prince of Denmark","Tragedy","Then is the world one."
"21331","Hamlet, Prince of Denmark","Tragedy",""
"21332","Hamlet, Prince of Denmark","Tragedy","Ham."
"21333","Hamlet, Prince of Denmark","Tragedy","A goodly one; in which there are many confines, wards, and"
"21334","Hamlet, Prince of Denmark","Tragedy","dungeons, Denmark being one o' the worst."
"21335","Hamlet, Prince of Denmark","Tragedy",""
"21336","Hamlet, Prince of Denmark","Tragedy","Ros."
"21337","Hamlet, Prince of Denmark","Tragedy","We think not so, my lord."
"21338","Hamlet, Prince of Denmark","Tragedy",""
"21339","Hamlet, Prince of Denmark","Tragedy","Ham."
"21340","Hamlet, Prince of Denmark","Tragedy","Why, then 'tis none to you; for there is nothing either good"
"21341","Hamlet, Prince of Denmark","Tragedy","or bad but thinking makes it so: to me it is a prison."
"21342","Hamlet, Prince of Denmark","Tragedy",""
"21343","Hamlet, Prince of Denmark","Tragedy","Ros."
"21344","Hamlet, Prince of Denmark","Tragedy","Why, then, your ambition makes it one; 'tis too narrow for your"
"21345","Hamlet, Prince of Denmark","Tragedy","mind."
"21346","Hamlet, Prince of Denmark","Tragedy",""
"21347","Hamlet, Prince of Denmark","Tragedy","Ham."
"21348","Hamlet, Prince of Denmark","Tragedy","O God, I could be bounded in a nutshell, and count myself a"
"21349","Hamlet, Prince of Denmark","Tragedy","king of infinite space, were it not that I have bad dreams."
"21350","Hamlet, Prince of Denmark","Tragedy",""
"21351","Hamlet, Prince of Denmark","Tragedy","Guil."
"21352","Hamlet, Prince of Denmark","Tragedy","Which dreams, indeed, are ambition; for the very substance of"
"21353","Hamlet, Prince of Denmark","Tragedy","the ambitious is merely the shadow of a dream."
"21354","Hamlet, Prince of Denmark","Tragedy",""
"21355","Hamlet, Prince of Denmark","Tragedy","Ham."
"21356","Hamlet, Prince of Denmark","Tragedy","A dream itself is but a shadow."
"21357","Hamlet, Prince of Denmark","Tragedy",""
"21358","Hamlet, Prince of Denmark","Tragedy","Ros."
"21359","Hamlet, Prince of Denmark","Tragedy","Truly, and I hold ambition of so airy and light a quality that"
"21360","Hamlet, Prince of Denmark","Tragedy","it is but a shadow's shadow."
"21361","Hamlet, Prince of Denmark","Tragedy",""
"21362","Hamlet, Prince of Denmark","Tragedy","Ham."
"21363","Hamlet, Prince of Denmark","Tragedy","Then are our beggars bodies, and our monarchs and outstretch'd"
"21364","Hamlet, Prince of Denmark","Tragedy","heroes the beggars' shadows. Shall we to the court? for, by my"
"21365","Hamlet, Prince of Denmark","Tragedy","fay, I cannot reason."
"21366","Hamlet, Prince of Denmark","Tragedy",""
"21367","Hamlet, Prince of Denmark","Tragedy","Ros. and Guild."
"21368","Hamlet, Prince of Denmark","Tragedy","We'll wait upon you."
"21369","Hamlet, Prince of Denmark","Tragedy",""
"21370","Hamlet, Prince of Denmark","Tragedy","Ham."
"21371","Hamlet, Prince of Denmark","Tragedy","No such matter: I will not sort you with the rest of my"
"21372","Hamlet, Prince of Denmark","Tragedy","servants; for, to speak to you like an honest man, I am most"
"21373","Hamlet, Prince of Denmark","Tragedy","dreadfully attended. But, in the beaten way of friendship, what"
"21374","Hamlet, Prince of Denmark","Tragedy","make you at Elsinore?"
"21375","Hamlet, Prince of Denmark","Tragedy",""
"21376","Hamlet, Prince of Denmark","Tragedy","Ros."
"21377","Hamlet, Prince of Denmark","Tragedy","To visit you, my lord; no other occasion."
"21378","Hamlet, Prince of Denmark","Tragedy",""
"21379","Hamlet, Prince of Denmark","Tragedy","Ham."
"21380","Hamlet, Prince of Denmark","Tragedy","Beggar that I am, I am even poor in thanks; but I thank you:"
"21381","Hamlet, Prince of Denmark","Tragedy","and sure, dear friends, my thanks are too dear a halfpenny. Were"
"21382","Hamlet, Prince of Denmark","Tragedy","you not sent for? Is it your own inclining? Is it a free"
"21383","Hamlet, Prince of Denmark","Tragedy","visitation? Come, deal justly with me: come, come; nay, speak."
"21384","Hamlet, Prince of Denmark","Tragedy",""
"21385","Hamlet, Prince of Denmark","Tragedy","Guil."
"21386","Hamlet, Prince of Denmark","Tragedy","What should we say, my lord?"
"21387","Hamlet, Prince of Denmark","Tragedy",""
"21388","Hamlet, Prince of Denmark","Tragedy","Ham."
"21389","Hamlet, Prince of Denmark","Tragedy","Why, anything--but to the purpose. You were sent for; and"
"21390","Hamlet, Prince of Denmark","Tragedy","there is a kind of confession in your looks, which your modesties"
"21391","Hamlet, Prince of Denmark","Tragedy","have not craft enough to colour: I know the good king and queen"
"21392","Hamlet, Prince of Denmark","Tragedy","have sent for you."
"21393","Hamlet, Prince of Denmark","Tragedy",""
"21394","Hamlet, Prince of Denmark","Tragedy","Ros."
"21395","Hamlet, Prince of Denmark","Tragedy","To what end, my lord?"
"21396","Hamlet, Prince of Denmark","Tragedy",""
"21397","Hamlet, Prince of Denmark","Tragedy","Ham."
"21398","Hamlet, Prince of Denmark","Tragedy","That you must teach me. But let me conjure you, by the rights"
"21399","Hamlet, Prince of Denmark","Tragedy","of our fellowship, by the consonancy of our youth, by the"
"21400","Hamlet, Prince of Denmark","Tragedy","obligation of our ever-preserved love, and by what more dear a"
"21401","Hamlet, Prince of Denmark","Tragedy","better proposer could charge you withal, be even and direct with"
"21402","Hamlet, Prince of Denmark","Tragedy","me, whether you were sent for or no."
"21403","Hamlet, Prince of Denmark","Tragedy",""
"21404","Hamlet, Prince of Denmark","Tragedy","Ros."
"21405","Hamlet, Prince of Denmark","Tragedy","[To Guildenstern.] What say you?"
"21406","Hamlet, Prince of Denmark","Tragedy",""
"21407","Hamlet, Prince of Denmark","Tragedy","Ham."
"21408","Hamlet, Prince of Denmark","Tragedy","[Aside.] Nay, then, I have an eye of you.--If you love me, hold"
"21409","Hamlet, Prince of Denmark","Tragedy","not off."
"21410","Hamlet, Prince of Denmark","Tragedy",""
"21411","Hamlet, Prince of Denmark","Tragedy","Guil."
"21412","Hamlet, Prince of Denmark","Tragedy","My lord, we were sent for."
"21413","Hamlet, Prince of Denmark","Tragedy",""
"21414","Hamlet, Prince of Denmark","Tragedy","Ham."
"21415","Hamlet, Prince of Denmark","Tragedy","I will tell you why; so shall my anticipation prevent your"
"21416","Hamlet, Prince of Denmark","Tragedy","discovery, and your secrecy to the king and queen moult no"
"21417","Hamlet, Prince of Denmark","Tragedy","feather. I have of late,--but wherefore I know not,--lost all my"
"21418","Hamlet, Prince of Denmark","Tragedy","mirth, forgone all custom of exercises; and indeed, it goes so"
"21419","Hamlet, Prince of Denmark","Tragedy","heavily with my disposition that this goodly frame, the earth,"
"21420","Hamlet, Prince of Denmark","Tragedy","seems to me a sterile promontory; this most excellent canopy, the"
"21421","Hamlet, Prince of Denmark","Tragedy","air, look you, this brave o'erhanging firmament, this majestical"
"21422","Hamlet, Prince of Denmark","Tragedy","roof fretted with golden fire,--why, it appears no other thing"
"21423","Hamlet, Prince of Denmark","Tragedy","to me than a foul and pestilent congregation of vapours. What a"
"21424","Hamlet, Prince of Denmark","Tragedy","piece of work is man! How noble in reason! how infinite in"
"21425","Hamlet, Prince of Denmark","Tragedy","faculties! in form and moving, how express and admirable! in"
"21426","Hamlet, Prince of Denmark","Tragedy","action how like an angel! in apprehension, how like a god! the"
"21427","Hamlet, Prince of Denmark","Tragedy","beauty of the world! the paragon of animals! And yet, to me, what"
"21428","Hamlet, Prince of Denmark","Tragedy","is this quintessence of dust? Man delights not me; no, nor woman"
"21429","Hamlet, Prince of Denmark","Tragedy","neither, though by your smiling you seem to say so."
"21430","Hamlet, Prince of Denmark","Tragedy",""
"21431","Hamlet, Prince of Denmark","Tragedy","Ros."
"21432","Hamlet, Prince of Denmark","Tragedy","My lord, there was no such stuff in my thoughts."
"21433","Hamlet, Prince of Denmark","Tragedy",""
"21434","Hamlet, Prince of Denmark","Tragedy","Ham."
"21435","Hamlet, Prince of Denmark","Tragedy","Why did you laugh then, when I said 'Man delights not me'?"
"21436","Hamlet, Prince of Denmark","Tragedy",""
"21437","Hamlet, Prince of Denmark","Tragedy","Ros."
"21438","Hamlet, Prince of Denmark","Tragedy","To think, my lord, if you delight not in man, what lenten"
"21439","Hamlet, Prince of Denmark","Tragedy","entertainment the players shall receive from you: we coted them"
"21440","Hamlet, Prince of Denmark","Tragedy","on the way; and hither are they coming to offer you service."
"21441","Hamlet, Prince of Denmark","Tragedy",""
"21442","Hamlet, Prince of Denmark","Tragedy","Ham."
"21443","Hamlet, Prince of Denmark","Tragedy","He that plays the king shall be welcome,--his majesty shall"
"21444","Hamlet, Prince of Denmark","Tragedy","have tribute of me; the adventurous knight shall use his foil and"
"21445","Hamlet, Prince of Denmark","Tragedy","target; the lover shall not sigh gratis; the humorous man shall"
"21446","Hamlet, Prince of Denmark","Tragedy","end his part in peace; the clown shall make those laugh whose"
"21447","Hamlet, Prince of Denmark","Tragedy","lungs are tickle o' the sere; and the lady shall say her mind"
"21448","Hamlet, Prince of Denmark","Tragedy","freely, or the blank verse shall halt for't. What players are"
"21449","Hamlet, Prince of Denmark","Tragedy","they?"
"21450","Hamlet, Prince of Denmark","Tragedy",""
"21451","Hamlet, Prince of Denmark","Tragedy","Ros."
"21452","Hamlet, Prince of Denmark","Tragedy","Even those you were wont to take such delight in,--the"
"21453","Hamlet, Prince of Denmark","Tragedy","tragedians of the city."
"21454","Hamlet, Prince of Denmark","Tragedy",""
"21455","Hamlet, Prince of Denmark","Tragedy","Ham."
"21456","Hamlet, Prince of Denmark","Tragedy","How chances it they travel? their residence, both in"
"21457","Hamlet, Prince of Denmark","Tragedy","reputation and profit, was better both ways."
"21458","Hamlet, Prince of Denmark","Tragedy",""
"21459","Hamlet, Prince of Denmark","Tragedy","Ros."
"21460","Hamlet, Prince of Denmark","Tragedy","I think their inhibition comes by the means of the late"
"21461","Hamlet, Prince of Denmark","Tragedy","innovation."
"21462","Hamlet, Prince of Denmark","Tragedy",""
"21463","Hamlet, Prince of Denmark","Tragedy","Ham."
"21464","Hamlet, Prince of Denmark","Tragedy","Do they hold the same estimation they did when I was in the"
"21465","Hamlet, Prince of Denmark","Tragedy","city? Are they so followed?"
"21466","Hamlet, Prince of Denmark","Tragedy",""
"21467","Hamlet, Prince of Denmark","Tragedy","Ros."
"21468","Hamlet, Prince of Denmark","Tragedy","No, indeed, are they not."
"21469","Hamlet, Prince of Denmark","Tragedy",""
"21470","Hamlet, Prince of Denmark","Tragedy","Ham."
"21471","Hamlet, Prince of Denmark","Tragedy","How comes it? do they grow rusty?"
"21472","Hamlet, Prince of Denmark","Tragedy",""
"21473","Hamlet, Prince of Denmark","Tragedy","Ros."
"21474","Hamlet, Prince of Denmark","Tragedy","Nay, their endeavour keeps in the wonted pace: but there is,"
"21475","Hamlet, Prince of Denmark","Tragedy","sir, an aery of children, little eyases, that cry out on the top"
"21476","Hamlet, Prince of Denmark","Tragedy","of question, and are most tyrannically clapped for't: these are"
"21477","Hamlet, Prince of Denmark","Tragedy","now the fashion; and so berattle the common stages,--so they call"
"21478","Hamlet, Prince of Denmark","Tragedy","them,--that many wearing rapiers are afraid of goose-quills and"
"21479","Hamlet, Prince of Denmark","Tragedy","dare scarce come thither."
